https://sourceforge.net/projects/maxima/files/maxima-source net,sourceforge)/projects/maxima/files/maxima-source 201501 oa_pdf/66/b1/msu295.PMC4271529.pdf annot_urls
https://jung.sourceforge.net net,sourceforge,jung)/ 201501 oa_pdf/7a/92/jcav06p0054.PMC4278915.pdf text_urls
https://msquant.sourceforge.net net,sourceforge,msquant)/ 201501 oa_pdf/c7/2d/JCB_201402076.PMC4284226.pdf text_urls
https://brig.sourceforge.net net,sourceforge,brig)/ 201501 oa_pdf/fd/6e/gku1271.PMC4288169.pdf text_urls
https://vbfret.sourceforge.net net,sourceforge,vbfret)/ 201501 oa_pdf/6d/e5/gku1284.PMC4288177.pdf annot_urls
https://www.sourceforge.net/projects/radlab net,sourceforge)/projects/radlab 201501 oa_pdf/6c/36/IJNM-30-9.PMC4290081.pdf text_urls
https://sourceforge.net/projects/genomerunner net,sourceforge)/projects/genomerunner 201501 oa_pdf/38/34/art0067-0001.PMC4298761.pdf text_urls
https://sam-tools.sourceforge.net net,sourceforge,sam-tools)/ 201501 oa_pdf/7c/36/bjd0172-0262.PMC4303979.pdf text_urls
https://varscan.sourceforge.net net,sourceforge,varscan)/ 201501 oa_pdf/7c/36/bjd0172-0262.PMC4303979.pdf text_urls
https://sourceforge.net/projects/fpfpredict/files/supplemantary%20material/table%20s2%20full%20data%20base.xls/download net,sourceforge)/projects/fpfpredict/files/supplemantary%20material/table%20s2%20full%20data%20base.xls/download 201501 oa_pdf/3a/7b/ijn-10-801.PMC4310720.pdf annot_urls
https://sourceforge.net/projects/fpfpredict/files/supplemantary%20material/table%20s3.doc/download net,sourceforge)/projects/fpfpredict/files/supplemantary%20material/table%20s3.doc/download 201501 oa_pdf/3a/7b/ijn-10-801.PMC4310720.pdf annot_urls
https://sourceforge.net/projects/fpfpredict/files/supplemantary%20material/table%20s1.doc/download net,sourceforge)/projects/fpfpredict/files/supplemantary%20material/table%20s1.doc/download 201501 oa_pdf/3a/7b/ijn-10-801.PMC4310720.pdf annot_urls
https://sourceforge.net/projects/fpfpredict net,sourceforge)/projects/fpfpredict 201501 oa_pdf/3a/7b/ijn-10-801.PMC4310720.pdf annot_urls
https://www.resting-fmri.sourceforge.net net,sourceforge,resting-fmri)/ 201501 oa_pdf/13/06/ndt-11-207.PMC4311758.pdf text_urls
https://sourceforge.net net,sourceforge)/ 201501 oa_pdf/47/ef/ott-8-279.PMC4321663.pdf annot_urls
https://sourceforge.net/projects/pymol net,sourceforge)/projects/pymol 201501 oa_pdf/59/b5/main.PMC4325133.pdf annot_urls
https://epidaurus.sourceforge.net net,sourceforge,epidaurus)/ 201501 oa_pdf/45/93/gku1079.PMC4333365.pdf annot_urls
https://jsmol.sourceforge.net net,sourceforge,jsmol)/ 201501 oa_pdf/0b/20/gku1023.PMC4383882.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201501 oa_pdf/4c/fd/gku1174.PMC4383968.pdf annot_urls
https://sourceforge.net/p/geneontology/ontology-requests net,sourceforge)/p/geneontology/ontology-requests 201501 oa_pdf/90/b4/gku1179.PMC4383973.pdf annot_urls
https://sourceforge.net/projects/rdp-classifier net,sourceforge)/projects/rdp-classifier 201501 oa_pdf/7f/7c/gku1201.PMC4383981.pdf annot_urls
https://qiime.sourceforge.net net,sourceforge,qiime)/ 201501 oa_pdf/58/60/kgmi-06-01-997612.PMC4615558.pdf text_urls
https://plotdigitizer.sourceforge.net net,sourceforge,plotdigitizer)/ 202012 oa_pdf/98/ef/ijrr-43-299.PMC7643800.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202012 oa_pdf/56/31/1862.PMC7668249.pdf annot_urls
https://pebl.sourceforge.net net,sourceforge,pebl)/ 202012 oa_pdf/d9/da/10.1177_1747021820957147.PMC7672777.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202012 oa_pdf/08/bc/1680.PMC7706710.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 202012 oa_pdf/50/ab/aba8555.PMC7710361.pdf annot_urls
https://sourceforge.net/projects/mageck net,sourceforge)/projects/mageck 202012 oa_pdf/76/66/nihms-1651256.PMC7722473.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 202012 oa_pdf/dc/41/ct9-11-e00269.PMC7732270.pdf annot_urls
https://www.picard.sourceforge.net net,sourceforge,picard)/ 202012 oa_pdf/dc/41/ct9-11-e00269.PMC7732270.pdf annot_urls
https://sourceforge.net/projects/excavatortool net,sourceforge)/projects/excavatortool 202012 oa_pdf/dc/41/ct9-11-e00269.PMC7732270.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202012 oa_pdf/e2/35/veaa088.PMC7733607.pdf annot_urls
https://varscan.sourceforge.net net,sourceforge,varscan)/ 202012 oa_pdf/47/17/NG2020014993.PMC7735020.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 202012 oa_pdf/36/b9/main.PMC7735971.pdf annot_urls
https://sourceforge.net/projects/mev-tm4 net,sourceforge)/projects/mev-tm4 202012 oa_pdf/1f/52/EMBJ-39-e104719.PMC7737606.pdf annot_urls
https://digitizer.sourceforge.net net,sourceforge,digitizer)/ 202012 oa_pdf/67/d6/10.1177_1559325820979247.PMC7745568.pdf annot_urls
https://sourceforge.net/projects/pyrx/files net,sourceforge)/projects/pyrx/files 202012 oa_pdf/46/a3/main.PMC7750489.pdf annot_urls
https://sourceforge.net/apps/medi-awiki/picard net,sourceforge)/apps/medi-awiki/picard 202012 oa_pdf/4e/0a/jes-31-075.PMC7750640.pdf text_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 202012 oa_pdf/06/c9/main.PMC7750687.pdf annot_urls
https://digitizer.sourceforge.net net,sourceforge,digitizer)/ 202012 oa_pdf/cd/a3/bmjopen-2020-038867.PMC7751211.pdf annot_urls
https://vcftools.sourceforge.net net,sourceforge,vcftools)/ 202012 oa_pdf/c3/5a/TPJ-104-1285.PMC7756405.pdf annot_urls
https://treesoft.sourceforge.net net,sourceforge,treesoft)/ 202012 oa_pdf/c3/5a/TPJ-104-1285.PMC7756405.pdf text_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 202012 oa_pdf/53/2c/main.PMC7757560.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202012 oa_pdf/76/78/nihms-1657047.PMC7773031.pdf annot_urls
https://sourceforge.net/projects/jpegsnoop/postdownload net,sourceforge)/projects/jpegsnoop/postdownload 202012 oa_pdf/86/e2/main.PMC7773588.pdf annot_urls
https://subread.sourceforge.net net,sourceforge,subread)/ 202012 oa_pdf/dd/0c/nihms-1657603.PMC7780154.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202012 oa_pdf/dd/0c/nihms-1657603.PMC7780154.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202012 oa_pdf/6f/fb/MCS005629Xu.PMC7784492.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202012 oa_pdf/f6/3a/MCS005819Wel.PMC7784493.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 202012 oa_pdf/70/6a/nihms-1653536.PMC7787258.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202012 oa_pdf/17/3d/main.PMC7788094.pdf annot_urls
https://subread.sourceforge.net net,sourceforge,subread)/ 202012 oa_pdf/17/3d/main.PMC7788094.pdf annot_urls
https://prinseq.sourceforge.net net,sourceforge,prinseq)/ 202012 oa_pdf/17/3d/main.PMC7788094.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202012 oa_pdf/e0/d0/gkaa1148.PMC7826286.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202012 oa_pdf/28/60/main.PMC7841218.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202012 oa_pdf/1f/5b/jkaa024.PMC7849909.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202012 oa_pdf/e7/d2/70_551.PMC7878942.pdf annot_urls
https://sourceforge.net/projects/jtreeview net,sourceforge)/projects/jtreeview 202012 oa_pdf/f9/78/70_517.PMC7878943.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 202012 oa_pdf/7d/e5/HBM-42-1518.PMC7927301.pdf annot_urls
https://icatb.sourceforge.net net,sourceforge,icatb)/ 202012 oa_pdf/e4/81/HBM-42-1416.PMC7927310.pdf annot_urls
https://sourceforge.net/projects/maxbin net,sourceforge)/projects/maxbin 202012 oa_pdf/7e/70/main.PMC7988238.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202012 oa_pdf/7e/70/main.PMC7988238.pdf annot_urls
https://statsmodels.sourceforge.net net,sourceforge,statsmodels)/ 202012 oa_pdf/34/e5/JCH-23-44.PMC8030041.pdf annot_urls
https://transdecoder.sourceforge.net net,sourceforge,transdecoder)/ 202012 oa_pdf/b2/ee/msaa327.PMC8097306.pdf annot_urls
https://protcalc.sourceforge.net net,sourceforge,protcalc)/ 202012 oa_pdf/3e/e5/main.PMC8244534.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 202012 oa_pdf/bb/eb/jba-9-1011.PMC8969730.pdf annot_urls
https://jtreeview.sourceforge.net net,sourceforge,jtreeview)/ 201901 oa_pdf/45/9c/or-41-01-0043.PMC6278416.pdf text_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201901 oa_pdf/1f/43/pas-43-12.PMC6296843.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201901 oa_pdf/1f/43/pas-43-12.PMC6296843.pdf annot_urls
https://sourceforge.net/p/gbchen/wiki/hong%20lee's%20transformation%20for%20heritability net,sourceforge)/p/gbchen/wiki/hong%20lee's%20transformation%20for%20heritability 201901 oa_pdf/07/97/ddy347.PMC6322072.pdf annot_urls
https://sourceforge.net/p/gbchen/wiki/hong%20lee’s%20 net,sourceforge)/p/gbchen/wiki/hong%20lee%e2%80%99s%20 201901 oa_pdf/07/97/ddy347.PMC6322072.pdf text_urls
https://www.resting-fmri.sourceforge.net net,sourceforge,resting-fmri)/ 201901 oa_pdf/b8/fb/i2164-2591-8-1-1.PMC6322711.pdf text_urls
https://genotan.sourceforge.net/#_toc324410847 net,sourceforge,genotan)/ 201901 oa_pdf/8e/ae/gky969.PMC6323891.pdf annot_urls
https://sourceforge.net/projects/seqclean net,sourceforge)/projects/seqclean 201901 oa_pdf/97/f7/gky944.PMC6324010.pdf annot_urls
https://digitizer.sourceforge.net net,sourceforge,digitizer)/ 201901 oa_pdf/25/94/medi-98-e14027.PMC6336617.pdf annot_urls
https://digitizer.sourceforge.net net,sourceforge,digitizer)/ 201901 oa_pdf/a7/ff/medi-98-e13820.PMC6344153.pdf annot_urls
https://sourceforge.net/projects/jtreeview net,sourceforge)/projects/jtreeview 201901 oa_pdf/57/63/main.PMC6348244.pdf annot_urls
https://adtex.sourceforge.net net,sourceforge,adtex)/ 201901 oa_pdf/36/8d/jcav10p0323.PMC6360295.pdf text_urls
https://pymol.sourceforge.net net,sourceforge,pymol)/ 201901 oa_pdf/43/8e/ijn-14-901.PMC6362919.pdf annot_urls
https://wfn.sourceforge.net net,sourceforge,wfn)/ 201901 oa_pdf/8e/b9/PSP4-8-26.PMC6363066.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201901 oa_pdf/af/18/emss-81493.PMC6363099.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201901 oa_pdf/6e/1a/nihms-1518857.PMC6389269.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201901 oa_pdf/6e/1a/nihms-1518857.PMC6389269.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201901 oa_pdf/15/d1/nihms-1518824.PMC6392083.pdf annot_urls
https://sourceforge.net/projects/digitizer net,sourceforge)/projects/digitizer 201901 oa_pdf/2a/d4/jcav10p0968.PMC6400798.pdf text_urls
https://primer3.sourceforge.net/releases.php net,sourceforge,primer3)/releases.php 201901 oa_pdf/12/16/main.PMC6412102.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 201901 oa_pdf/5e/41/nihms-1517821.PMC6435272.pdf annot_urls
https://snpeff.sourceforge.net net,sourceforge,snpeff)/ 201901 oa_pdf/27/82/EHF2-6-406.PMC6437445.pdf annot_urls
https://toxtree.sourceforge.net net,sourceforge,toxtree)/ 201901 oa_pdf/64/cb/EFS2-17-e05574.PMC7009039.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201002 oa_pdf/b9/95/bhp105.PMC2803734.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201002 oa_pdf/8e/de/bhp113.PMC2803739.pdf annot_urls
https://maq.sourceforge.net/maqview.shtml net,sourceforge,maq)/maqview.shtml 201002 oa_pdf/ee/b4/btp666.PMC2815658.pdf annot_urls
https://sourceforge.net/projects/panda net,sourceforge)/projects/panda 201002 oa_pdf/f6/4b/baq001.PMC2860899.pdf annot_urls
https://manatee.sourceforge.net net,sourceforge,manatee)/ 201002 oa_pdf/f6/4b/baq001.PMC2860899.pdf annot_urls
https://manatee.sourceforge.net/jcvi/documentation.shtml net,sourceforge,manatee)/jcvi/documentation.shtml 201002 oa_pdf/f6/4b/baq001.PMC2860899.pdf annot_urls
https://song.sourceforge.net net,sourceforge,song)/ 200701 oa_pdf/db/75/gkl776.PMC1669707.pdf annot_urls
https://jmol.sourceforge.net net,sourceforge,jmol)/ 200701 oa_pdf/d4/0f/gkl838.PMC1669719.pdf annot_urls
https://sourceforge.net net,sourceforge)/ 200701 oa_pdf/2a/52/gkl881.PMC1669732.pdf annot_urls
https://obo.sourceforge.net net,sourceforge,obo)/ 200701 oa_pdf/31/c1/gkl777.PMC1669747.pdf annot_urls
https://song.sourceforge.net/gff3.shtml net,sourceforge,song)/gff3.shtml 200701 oa_pdf/48/90/gkl858.PMC1669763.pdf annot_urls
https://obo.sourceforge.net/detail net,sourceforge,obo)/detail 200701 oa_pdf/fe/31/gkl960.PMC1751530.pdf annot_urls
https://imex.sourceforge.net net,sourceforge,imex)/ 200701 oa_pdf/f2/ae/gkl958.PMC1751531.pdf annot_urls
https://intact.sourceforge.net/uml/intactcore.gif net,sourceforge,intact)/uml/intactcore.gif 200701 oa_pdf/0a/3a/gkl950.PMC1751541.pdf annot_urls
https://obo.sourceforge.net net,sourceforge,obo)/ 200701 oa_pdf/58/54/gkl1019.PMC1781111.pdf annot_urls
https://msquant.sourceforge.net net,sourceforge,msquant)/ 200701 oa_pdf/b8/4e/gkl784.PMC1781136.pdf annot_urls
https://obo.sourceforge.net net,sourceforge,obo)/ 200701 oa_pdf/7a/6d/gkl972.PMC1899097.pdf annot_urls
https://staden.sourceforge.net net,sourceforge,staden)/ 201110 oa_pdf/1d/bc/572_2010_Article_338.PMC3077745.pdf annot_urls
https://wordlist.sourceforge.net net,sourceforge,wordlist)/ 201110 oa_pdf/df/1e/11306_2010_Article_251.PMC3111869.pdf annot_urls
https://crfpp.sourceforge.net net,sourceforge,crfpp)/ 201110 oa_pdf/df/1e/11306_2010_Article_251.PMC3111869.pdf annot_urls
https://mecab.sourceforge.net net,sourceforge,mecab)/ 201110 oa_pdf/df/1e/11306_2010_Article_251.PMC3111869.pdf annot_urls
https://isatab.sourceforge.net net,sourceforge,isatab)/ 201110 oa_pdf/ce/16/ismej201139a.PMC3176512.pdf annot_urls
https://gemlibrary.sourceforge.net net,sourceforge,gemlibrary)/ 201110 oa_pdf/4c/c3/msr127.PMC3176834.pdf annot_urls
https://gnat.sourceforge.net net,sourceforge,gnat)/ 201110 oa_pdf/7f/f6/btr455.PMC3179658.pdf text_urls
https://sourceforge.net/projects/bsmapper net,sourceforge)/projects/bsmapper 201110 oa_pdf/92/af/gkr598.PMC3201883.pdf annot_urls
https://sourceforge.net/projects/picard net,sourceforge)/projects/picard 201110 oa_pdf/34/cc/gkr599.PMC3201884.pdf annot_urls
https://snver.sourceforge.net net,sourceforge,snver)/ 201110 oa_pdf/34/cc/gkr599.PMC3201884.pdf annot_urls
https://sourceforge.net/projects/fsa net,sourceforge)/projects/fsa 201110 oa_pdf/fb/7f/msb201175.PMC3261699.pdf annot_urls
https://sourceforge.net/projects/msaprobs/files net,sourceforge)/projects/msaprobs/files 201110 oa_pdf/fb/7f/msb201175.PMC3261699.pdf annot_urls
https://pymol.sourceforge.net net,sourceforge,pymol)/ 201110 oa_pdf/c1/fd/AJMB-3-167.PMC3558196.pdf text_urls
https://mist-deid.sourceforge.net net,sourceforge,mist-deid)/ 201405 oa_pdf/1e/bf/amiajnl-2013-001689.PMC3994850.pdf annot_urls
https://knowtator.sourceforge.net net,sourceforge,knowtator)/ 201405 oa_pdf/8a/91/amiajnl-2013-001837.PMC3994857.pdf annot_urls
https://cgatools.sourceforge.net net,sourceforge,cgatools)/ 201405 oa_pdf/fd/34/mdu049.PMC3999800.pdf annot_urls
https://sourceforge.net/projects/focis net,sourceforge)/projects/focis 201405 oa_pdf/c3/bc/751.PMC4009605.pdf annot_urls
https://oscmt.sourceforge.net net,sourceforge,oscmt)/ 201405 oa_pdf/6c/17/bmjopen-2013-004099.PMC4025442.pdf annot_urls
https://emboss.sourceforge.net/apps/release/6.0/emboss/apps/etandem.html net,sourceforge,emboss)/apps/release/6.0/emboss/apps/etandem.html 201405 oa_pdf/d5/64/gku212.PMC4027155.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201405 oa_pdf/48/9f/cddis2014166a.PMC4047858.pdf annot_urls
https://mummer.sourceforge.net net,sourceforge,mummer)/ 201405 oa_pdf/02/c9/ncomms4930.PMC4279128.pdf annot_urls
https://www.mcmc-jags.sourceforge.net net,sourceforge,mcmc-jags)/ 201405 oa_pdf/f3/5d/sim0033-1900.PMC4285321.pdf text_urls
https://msquant.sourceforge.net net,sourceforge,msquant)/ 201405 oa_pdf/52/e0/main.PMC4536161.pdf annot_urls
https://protcalc.sourceforge.net net,sourceforge,protcalc)/ 201612 oa_pdf/a0/15/msw191.PMC5100049.pdf annot_urls
https://sourceforge.net/projects/seqclean net,sourceforge)/projects/seqclean 201612 oa_pdf/3a/d6/DVDY-245-1159.PMC5129524.pdf annot_urls
https://sourceforge.net/projects/seq-clean net,sourceforge)/projects/seq-clean 201612 oa_pdf/3a/d6/DVDY-245-1159.PMC5129524.pdf text_urls
https://www.abi2xml.sourceforge.net net,sourceforge,abi2xml)/ 201612 oa_pdf/5a/6f/gkw948.PMC5137457.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201612 oa_pdf/64/d9/gkw757.PMC5159535.pdf annot_urls
https://igraph.sourceforge.net net,sourceforge,igraph)/ 201612 oa_pdf/63/e8/gkw772.PMC5159538.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 201612 oa_pdf/d0/e6/gkw785.PMC5159541.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201612 oa_pdf/13/30/main.PMC5192059.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201612 oa_pdf/13/30/main.PMC5192059.pdf annot_urls
https://www.icatb.sourceforge.net net,sourceforge,icatb)/ 201612 oa_pdf/99/d5/main.PMC5198881.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201612 oa_pdf/73/ad/mv-v22-1514.PMC5204459.pdf annot_urls
https://snpeff.sourceforge.net/snpeff.html net,sourceforge,snpeff)/snpeff.html 201612 oa_pdf/73/ad/mv-v22-1514.PMC5204459.pdf annot_urls
https://jmol.sourceforge.net net,sourceforge,jmol)/ 201612 oa_pdf/3e/cc/main.PMC5219625.pdf annot_urls
https://sourceforge.net/projects/seqclean net,sourceforge)/projects/seqclean 201612 oa_pdf/08/93/main.PMC5219636.pdf annot_urls
https://sampsize.sourceforge.net net,sourceforge,sampsize)/ 201612 oa_pdf/dd/38/gox-4-e1110.PMC5222639.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201612 oa_pdf/f6/b5/molce-39-12-862.PMC5223103.pdf text_urls
https://jtreeview.sourceforge.net net,sourceforge,jtreeview)/ 201612 oa_pdf/e8/47/molce-39-12-898.PMC5223107.pdf text_urls
https://sourceforge.net net,sourceforge)/ 201612 oa_pdf/59/9d/mco-05-06-0705.PMC5228103.pdf text_urls
https://subread.sourceforge.net net,sourceforge,subread)/ 201612 oa_pdf/21/f8/mco-05-06-0678.PMC5228309.pdf text_urls
https://icatb.sourceforge.net net,sourceforge,icatb)/ 201612 oa_pdf/a5/5b/acupmed-2016-011071.PMC5256125.pdf annot_urls
https://digitizer.sourceforge.net net,sourceforge,digitizer)/ 201612 oa_pdf/a8/e7/md-95-e5603.PMC5268045.pdf annot_urls
https://surcomed.sourceforge.net net,sourceforge,surcomed)/ 201612 oa_pdf/18/a0/npjsba201637.PMC5516921.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201612 oa_pdf/bc/1e/msw246.PMC6095086.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201612 oa_pdf/bc/1e/msw246.PMC6095086.pdf annot_urls
https://sourceforge.net/projects/openclinic net,sourceforge)/projects/openclinic 201612 oa_pdf/b1/6e/main.PMC6234174.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201307 oa_pdf/9c/d3/bhs150.PMC3446867.pdf annot_urls
https://trinityrnaseq.sourceforge.net net,sourceforge,trinityrnaseq)/ 201307 oa_pdf/af/43/mst079.PMC3684860.pdf annot_urls
https://perlprimer.sourceforge.net net,sourceforge,perlprimer)/ 201307 oa_pdf/af/43/mst079.PMC3684860.pdf text_urls
https://jmol.sourceforge.net net,sourceforge,jmol)/ 201307 oa_pdf/f7/a9/gkt292.PMC3692064.pdf annot_urls
https://rubioseq.sourceforge.net net,sourceforge,rubioseq)/ 201307 oa_pdf/c9/81/btt203.PMC3694642.pdf annot_urls
https://sourceforge.net/projects/jarbm net,sourceforge)/projects/jarbm 201307 oa_pdf/a1/69/btt234.PMC3694663.pdf annot_urls
https://sourceforge.net net,sourceforge)/ 201307 oa_pdf/94/10/ismej201328a.PMC3695294.pdf text_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201307 oa_pdf/c0/c3/1097.PMC3698503.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201307 oa_pdf/96/b8/1130.PMC3698506.pdf annot_urls
https://samtools.sourceforge.net/mpileup.shtml net,sourceforge,samtools)/mpileup.shtml 201307 oa_pdf/45/61/srep02256.PMC3722564.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201307 oa_pdf/d4/78/bcj201326a.PMC3730204.pdf text_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201307 oa_pdf/d4/78/bcj201326a.PMC3730204.pdf text_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201307 oa_pdf/d4/78/bcj201326a.PMC3730204.pdf text_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201307 oa_pdf/d0/0d/mBio.00388-13.PMC3735121.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201307 oa_pdf/47/0c/evt100.PMC3762192.pdf annot_urls
https://ffp-phylogeny.sourceforge.net net,sourceforge,ffp-phylogeny)/ 201307 oa_pdf/22/4d/evt105.PMC3762195.pdf annot_urls
https://mzmine.sourceforge.net net,sourceforge,mzmine)/ 201307 oa_pdf/87/9b/125_2013_Article_2981.PMC3764317.pdf annot_urls
https://psn.sourceforge.net net,sourceforge,psn)/ 201307 oa_pdf/95/24/12248_2013_Article_9508.PMC3787209.pdf annot_urls
https://sourceforge.net/projects/vscapture net,sourceforge)/projects/vscapture 201307 oa_pdf/59/ed/JOACP-29-421.PMC3788263.pdf text_urls
https://sourceforge.net/projects/vscapture net,sourceforge)/projects/vscapture 201307 oa_pdf/da/66/JOACP-29-423.PMC3788264.pdf text_urls
https://gata.sourceforge.net/plotterhelp.html net,sourceforge,gata)/plotterhelp.html 201307 oa_pdf/03/e7/mge-3-e25675.PMC3812790.pdf text_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201307 oa_pdf/8a/b1/BMB-46-346.PMC4133919.pdf text_urls
https://psn.sourceforge.net net,sourceforge,psn)/ 201307 oa_pdf/5f/71/psp201326a.PMC6483270.pdf annot_urls
https://pymol.sourceforge.net net,sourceforge,pymol)/ 200812 oa_pdf/2b/f6/embor2008185.PMC2570500.pdf annot_urls
https://codonw.sourceforge.net net,sourceforge,codonw)/ 200812 oa_pdf/a5/ae/msn224.PMC2582980.pdf annot_urls
https://pymol.sourceforge.net net,sourceforge,pymol)/ 200812 oa_pdf/e8/a8/gkn827.PMC2602784.pdf text_urls
https://crfpp.sourceforge.net net,sourceforge,crfpp)/ 200812 oa_pdf/8d/b3/btn546.PMC2639296.pdf annot_urls
https://subread.sourceforge.net net,sourceforge,subread)/ 202205 oa_pdf/ea/84/etm-23-05-11256.PMC8972837.pdf text_urls
https://sourceforge.net/projects/tax2tree net,sourceforge)/projects/tax2tree 201203 oa_pdf/3c/37/ismej2011139a.PMC3280142.pdf annot_urls
https://sourceforge.net/projects/tdiary net,sourceforge)/projects/tdiary 201203 oa_pdf/88/28/bbr039.PMC3294242.pdf text_urls
https://awstats.sourceforge.net net,sourceforge,awstats)/ 201203 oa_pdf/88/28/bbr039.PMC3294242.pdf text_urls
https://sourceforge.net/p/tfbsscanner net,sourceforge)/p/tfbsscanner 201203 oa_pdf/0b/9f/gkr1252.PMC3300004.pdf annot_urls
https://audacity.sourceforge.net net,sourceforge,audacity)/ 201203 oa_pdf/09/07/fpsyg-03-00049.PMC3304086.pdf annot_urls
https://sourceforge.net/projects/abyssgrid/files net,sourceforge)/projects/abyssgrid/files 201203 oa_pdf/b7/25/fgene-03-00038.PMC3306921.pdf annot_urls
https://sourceforge.net/p/abyssgrid net,sourceforge)/p/abyssgrid 201203 oa_pdf/b7/25/fgene-03-00038.PMC3306921.pdf annot_urls
https://sourceforge.net/projects/cytoseed net,sourceforge)/projects/cytoseed 201203 oa_pdf/42/9b/btr719.PMC3307106.pdf text_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201203 oa_pdf/84/1a/fpsyg-03-00076.PMC3307374.pdf annot_urls
https://sourceforge.net/projects/ontonorm net,sourceforge)/projects/ontonorm 201203 oa_pdf/63/62/bas017.PMC3309177.pdf annot_urls
https://bowtie-bio.sourceforge.net net,sourceforge,bowtie-bio)/ 201203 oa_pdf/13/40/gkr1248.PMC3315322.pdf annot_urls
https://maq.sourceforge.net/maq-man.shtml net,sourceforge,maq)/maq-man.shtml 201203 oa_pdf/d3/9b/gni-10-1.PMC3475479.pdf text_urls
https://primer3.sourceforge.net net,sourceforge,primer3)/ 201604 oa_pdf/f7/5e/msv346.PMC4776711.pdf annot_urls
