URL SURT Directory Filename URLType
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201409 oa_pdf/dc/99/bht083.PMC4128702.pdf oads_urls
http://psn.sourceforge.net/ net,sourceforge,psn)/ 201409 oa_pdf/e1/00/aair-6-449.PMC4161687.pdf non_oads_urls
http://wfn.sourceforge.net net,sourceforge,wfn)/ 201409 oa_pdf/e3/b4/228_2013_Article_1584.PMC3889505.pdf non_oads_urls
http://www.resting-fmri.sourceforge.net net,sourceforge,resting-fmri)/ 201409 oa_pdf/ef/af/ndt-10-1819.PMC4179755.pdf oads_urls
https://sourceforge.net/projects/dacoalgorithm/ net,sourceforge)/projects/dacoalgorithm 201409 oa_pdf/f2/27/btu448.PMC4147901.pdf oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 200808 oa_pdf/12/cf/btn314.PMC2732212.pdf oads_urls
http://maq.sourceforge.net net,sourceforge,maq)/ 200808 oa_pdf/33/71/btn305.PMC2638869.pdf non_oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 200808 oa_pdf/6b/8a/emboj2008145a.PMC2500204.pdf oads_urls
http://imex.sourceforge.net/ net,sourceforge,imex)/ 200808 oa_pdf/b0/df/btn285.PMC2638870.pdf oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 200808 oa_pdf/b3/c1/gkn422.PMC2504302.pdf oads_urls
http://bio-bwa.sourceforge.net/ net,sourceforge,bio-bwa)/ 201608 oa_pdf/35/5d/bgw066.PMC4967217.pdf oads_urls
http://icatb.sourceforge.net net,sourceforge,icatb)/ 201608 oa_pdf/65/44/main.PMC4986538.pdf oads_urls
http://codonw.sourceforge.net/ net,sourceforge,codonw)/ 201608 oa_pdf/ba/55/evw179.PMC5010910.pdf oads_urls
http://bio-bwa.sourceforge.net/bwa.shtml net,sourceforge,bio-bwa)/bwa.shtml 201608 oa_pdf/c8/d0/1600633.PMC4980104.pdf oads_urls
http://snpeff.sourceforge.net net,sourceforge,snpeff)/ 201608 oa_pdf/cc/bb/NG2016002741.PMC4991603.pdf oads_urls
http://smeagol.sourceforge.net net,sourceforge,smeagol)/ 201608 oa_pdf/f8/15/btw109.PMC4965627.pdf oads_urls
http://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 201608 oa_pdf/fe/65/ismej2015249a.PMC5029162.pdf oads_urls
http://bbmap.sourceforge.net/ net,sourceforge,bbmap)/ 201608 oa_pdf/fe/65/ismej2015249a.PMC5029162.pdf non_oads_urls
http://epichip.sourceforge.net/index.html net,sourceforge,epichip)/index.html 201106 oa_pdf/2c/4f/msb201128.PMC3159973.pdf oads_urls
http://sfscode.sourceforge.net/sfs_code/ net,sourceforge,sfscode)/sfs_code 201106 oa_pdf/5a/9f/evr063.PMC3157839.pdf oads_urls
http://jsmol.sourceforge.net/ net,sourceforge,jsmol)/ 201501 oa_pdf/0b/20/gku1023.PMC4383882.pdf oads_urls
http://epidaurus.sourceforge.net/ net,sourceforge,epidaurus)/ 201501 oa_pdf/45/93/gku1079.PMC4333365.pdf oads_urls
http://qiime.sourceforge.net net,sourceforge,qiime)/ 201501 oa_pdf/58/60/kgmi-06-01-997612.PMC4615558.pdf oads_urls
http://www.sourceforge.net/projects/radlab/ net,sourceforge)/projects/radlab 201501 oa_pdf/6c/36/IJNM-30-9.PMC4290081.pdf non_oads_urls
http://vbfret.sourceforge.net/ net,sourceforge,vbfret)/ 201501 oa_pdf/6d/e5/gku1284.PMC4288177.pdf oads_urls
http://varscan.sourceforge.net/ net,sourceforge,varscan)/ 201501 oa_pdf/7c/36/bjd0172-0262.PMC4303979.pdf oads_urls
http://sourceforge.net/ net,sourceforge)/ 201501 oa_pdf/90/b4/gku1179.PMC4383973.pdf non_oads_urls
http://maq.sourceforge.net/maqview.shtml net,sourceforge,maq)/maqview.shtml 201002 oa_pdf/ee/b4/btp666.PMC2815658.pdf oads_urls
http://manatee.sourceforge.net/jcvi/documentation.shtml/ net,sourceforge,manatee)/jcvi/documentation.shtml 201002 oa_pdf/f6/4b/baq001.PMC2860899.pdf oads_urls
http://manatee.sourceforge.net/ net,sourceforge,manatee)/ 201002 oa_pdf/f6/4b/baq001.PMC2860899.pdf oads_urls
http://sourceforge.net/projects/panda/ net,sourceforge)/projects/panda 201002 oa_pdf/f6/4b/baq001.PMC2860899.pdf non_oads_urls
http://manatee.sourceforge.net/ net,sourceforge,manatee)/ 201002 oa_pdf/f6/4b/baq001.PMC2860899.pdf non_oads_urls
http://snver.sourceforge.net/ net,sourceforge,snver)/ 201110 oa_pdf/34/cc/gkr599.PMC3201884.pdf oads_urls
http://gnat.sourceforge.net net,sourceforge,gnat)/ 201110 oa_pdf/7f/f6/btr455.PMC3179658.pdf oads_urls
http://sourceforge.net/projects/bsmapper net,sourceforge)/projects/bsmapper 201110 oa_pdf/92/af/gkr598.PMC3201883.pdf oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 201110 oa_pdf/c1/fd/AJMB-3-167.PMC3558196.pdf oads_urls
http://isatab.sourceforge.net net,sourceforge,isatab)/ 201110 oa_pdf/ce/16/ismej201139a.PMC3176512.pdf oads_urls
http://mummer.sourceforge.net/ net,sourceforge,mummer)/ 201405 oa_pdf/02/c9/ncomms4930.PMC4279128.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201405 oa_pdf/48/9f/cddis2014166a.PMC4047858.pdf oads_urls
http://msquant.sourceforge.net net,sourceforge,msquant)/ 201405 oa_pdf/52/e0/main.PMC4536161.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201405 oa_pdf/c3/bc/751.PMC4009605.pdf oads_urls
http://cgatools.sourceforge.net/ net,sourceforge,cgatools)/ 201405 oa_pdf/fd/34/mdu049.PMC3999800.pdf oads_urls
https://sourceforge.net/projects/seqclean/ net,sourceforge)/projects/seqclean 201612 oa_pdf/08/93/main.PMC5219636.pdf non_oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201612 oa_pdf/13/30/main.PMC5192059.pdf oads_urls
http://subread.sourceforge.net/ net,sourceforge,subread)/ 201612 oa_pdf/21/f8/mco-05-06-0678.PMC5228309.pdf oads_urls
http://sourceforge.net/projects/seq- net,sourceforge)/projects/seq- 201612 oa_pdf/3a/d6/DVDY-245-1159.PMC5129524.pdf oads_urls
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 201612 oa_pdf/3e/cc/main.PMC5219625.pdf oads_urls
http://sourceforge.net net,sourceforge)/ 201612 oa_pdf/59/9d/mco-05-06-0705.PMC5228103.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201612 oa_pdf/64/d9/gkw757.PMC5159535.pdf oads_urls
http://www.icatb.sourceforge.net net,sourceforge,icatb)/ 201612 oa_pdf/99/d5/main.PMC5198881.pdf oads_urls
http://protcalc.sourceforge.net/ net,sourceforge,protcalc)/ 201612 oa_pdf/a0/15/msw191.PMC5100049.pdf oads_urls
http://digitizer.sourceforge.net/ net,sourceforge,digitizer)/ 201612 oa_pdf/a8/e7/md-95-e5603.PMC5268045.pdf oads_urls
http://sampsize.sourceforge.net/ net,sourceforge,sampsize)/ 201612 oa_pdf/dd/38/gox-4-e1110.PMC5222639.pdf oads_urls
http://sourceforge.net/projects/raxmlgui net,sourceforge)/projects/raxmlgui 201612 oa_pdf/ee/c4/mb-44-202.PMC5287154.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201612 oa_pdf/f6/b5/molce-39-12-862.PMC5223103.pdf oads_urls
http://gata.sourceforge.net/plotterhelp.html net,sourceforge,gata)/plotterhelp.html 201307 oa_pdf/03/e7/mge-3-e25675.PMC3812790.pdf oads_urls
http://samtools.sourceforge.net/mpileup.shtml net,sourceforge,samtools)/mpileup.shtml 201307 oa_pdf/45/61/srep02256.PMC3722564.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201307 oa_pdf/47/0c/evt100.PMC3762192.pdf oads_urls
https://sourceforge.net/projects/vscapture/ net,sourceforge)/projects/vscapture 201307 oa_pdf/59/ed/JOACP-29-421.PMC3788263.pdf non_oads_urls
http://mzmine.sourceforge.net/ net,sourceforge,mzmine)/ 201307 oa_pdf/87/9b/125_2013_Article_2981.PMC3764317.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201307 oa_pdf/8a/b1/BMB-46-346.PMC4133919.pdf oads_urls
http://sourceforge.net/projects/fhitings/ net,sourceforge)/projects/fhitings 201307 oa_pdf/94/10/ismej201328a.PMC3695294.pdf non_oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201307 oa_pdf/96/b8/1130.PMC3698506.pdf oads_urls
http://trinityrnaseq.sourceforge.net/ net,sourceforge,trinityrnaseq)/ 201307 oa_pdf/af/43/mst079.PMC3684860.pdf oads_urls
http://perlprimer.sourceforge.net/ net,sourceforge,perlprimer)/ 201307 oa_pdf/af/43/mst079.PMC3684860.pdf oads_urls
http://rubioseq.sourceforge.net/ net,sourceforge,rubioseq)/ 201307 oa_pdf/c9/81/btt203.PMC3694642.pdf oads_urls
http://rubioseq.sourceforge.net/ net,sourceforge,rubioseq)/ 201307 oa_pdf/c9/81/btt203.PMC3694642.pdf non_oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201307 oa_pdf/d0/0d/mBio.00388-13.PMC3735121.pdf non_oads_urls
http://samtools.sourceforge.net/raw net,sourceforge,samtools)/raw 201307 oa_pdf/d4/78/bcj201326a.PMC3730204.pdf oads_urls
https://sourceforge.net/projects/vscapture/ net,sourceforge)/projects/vscapture 201307 oa_pdf/da/66/JOACP-29-423.PMC3788264.pdf non_oads_urls
http://sourceforge.net/projects/mstparser net,sourceforge)/projects/mstparser 201307 oa_pdf/e7/3c/srep02160.PMC3703609.pdf non_oads_urls
http://jmol.sourceforge.net net,sourceforge,jmol)/ 201307 oa_pdf/f7/a9/gkt292.PMC3692064.pdf oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 200812 oa_pdf/2b/f6/embor2008185.PMC2570500.pdf non_oads_urls
http://primer3.sourceforge.net/ net,sourceforge,primer3)/ 200812 oa_pdf/48/e9/3344.PMC2584142.pdf oads_urls
http://maq.sourceforge.net/ net,sourceforge,maq)/ 200812 oa_pdf/56/95/btn512.PMC2639273.pdf oads_urls
http://crfpp.sourceforge.net/ net,sourceforge,crfpp)/ 200812 oa_pdf/8d/b3/btn546.PMC2639296.pdf oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 200812 oa_pdf/e8/a8/gkn827.PMC2602784.pdf oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 200812 oa_pdf/e8/a8/gkn827.PMC2602784.pdf non_oads_urls
http://audacity.sourceforge.net/ net,sourceforge,audacity)/ 201203 oa_pdf/09/07/fpsyg-03-00049.PMC3304086.pdf non_oads_urls
https://sourceforge.net/p/tfbsscanner net,sourceforge)/p/tfbsscanner 201203 oa_pdf/0b/9f/gkr1252.PMC3300004.pdf oads_urls
http://bowtie-bio.sourceforge.net/ net,sourceforge,bowtie-bio)/ 201203 oa_pdf/13/40/gkr1248.PMC3315322.pdf oads_urls
http://sourceforge.net/projects/tax2tree/.the net,sourceforge)/projects/tax2tree/.the 201203 oa_pdf/3c/37/ismej2011139a.PMC3280142.pdf oads_urls
http://sourceforge.net/projects/cytoseed/ net,sourceforge)/projects/cytoseed 201203 oa_pdf/42/9b/btr719.PMC3307106.pdf oads_urls
http://tripal.sourceforge.net net,sourceforge,tripal)/ 201203 oa_pdf/4a/dd/fphar-03-00040.PMC3311038.pdf non_oads_urls
https://sourceforge.net/projects/ontonorm net,sourceforge)/projects/ontonorm 201203 oa_pdf/63/62/bas017.PMC3309177.pdf non_oads_urls
http://sourceforge.net/projects/tdiary/ net,sourceforge)/projects/tdiary 201203 oa_pdf/88/28/bbr039.PMC3294242.pdf non_oads_urls
http://awstats.sourceforge.net/ net,sourceforge,awstats)/ 201203 oa_pdf/88/28/bbr039.PMC3294242.pdf non_oads_urls
http://sourceforge.net/p/abyssgrid net,sourceforge)/p/abyssgrid 201203 oa_pdf/b7/25/fgene-03-00038.PMC3306921.pdf oads_urls
http://sourceforge.net/projects/abyssgrid/ net,sourceforge)/projects/abyssgrid 201203 oa_pdf/b7/25/fgene-03-00038.PMC3306921.pdf oads_urls
http://maq.sourceforge.net/maq-man.shtml net,sourceforge,maq)/maq-man.shtml 201203 oa_pdf/d3/9b/gni-10-1.PMC3475479.pdf oads_urls
http://psn.sourceforge.net net,sourceforge,psn)/ 201604 oa_pdf/1b/a5/PSP4-5-222.PMC4846783.pdf oads_urls
http://campari.sourceforge.net net,sourceforge,campari)/ 201604 oa_pdf/a0/87/SNI-7-39.PMC4838925.pdf non_oads_urls
http://sourceforge.net/p/ net,sourceforge)/p 201604 oa_pdf/c7/03/gkv1478.PMC4838350.pdf oads_urls
https://sourceforge.net/projects/ net,sourceforge)/projects 201604 oa_pdf/c7/03/gkv1478.PMC4838350.pdf oads_urls
http://primer3.sourceforge.net net,sourceforge,primer3)/ 201604 oa_pdf/f7/5e/msv346.PMC4776711.pdf oads_urls
http://jdesigner.sourceforge.net/site/welcome.html net,sourceforge,jdesigner)/site/welcome.html 201604 oa_pdf/fc/83/PSP4-5-192.PMC4805871.pdf non_oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201311 oa_pdf/05/f3/jmedgenet-2013-101795.PMC3812897.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201311 oa_pdf/0f/25/1817.PMC3814882.pdf non_oads_urls
https://cmusphinx.svn.sourceforge.net/svnroot/cmusphinx/trunk/cmudict/ net,sourceforge,svn,cmusphinx)/svnroot/cmusphinx/trunk/cmudict 201311 oa_pdf/4e/76/S0305000912000372a.PMC3798116.pdf oads_urls
http://sourceforge.net/apps/mediawiki/ net,sourceforge)/apps/mediawiki 201311 oa_pdf/52/e9/main.PMC4205033.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201311 oa_pdf/8b/07/1874.PMC3814887.pdf oads_urls
http://igraph.sourceforge.net/index.html net,sourceforge,igraph)/index.html 201311 oa_pdf/8b/07/1874.PMC3814887.pdf oads_urls
http://codonw.sourceforge.net/ net,sourceforge,codonw)/ 201311 oa_pdf/8b/22/ki2013313a.PMC3898315.pdf non_oads_urls
http://trinityrnaseq.sourceforge.net/ net,sourceforge,trinityrnaseq)/ 201311 oa_pdf/99/4c/srep03184.PMC3822385.pdf oads_urls
http://trinityrnaseq.sourceforge.net/ net,sourceforge,trinityrnaseq)/ 201311 oa_pdf/99/4c/srep03184.PMC3822385.pdf non_oads_urls
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201311 oa_pdf/9d/b6/HBM-35-3302.PMC4216410.pdf oads_urls
http://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201311 oa_pdf/c0/5a/srep03355.PMC3842082.pdf oads_urls
http://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201311 oa_pdf/c0/5a/srep03355.PMC3842082.pdf non_oads_urls
http://lucy.sourceforge.net/ net,sourceforge,lucy)/ 201311 oa_pdf/f9/fd/evs108.PMC3595028.pdf oads_urls
http://sourceforge.net/projects/seqclean/ net,sourceforge)/projects/seqclean 201410 oa_pdf/18/ba/apps.1400049.PMC4189496.pdf oads_urls
https://sourceforge.net/projects/bracil/.cooperativity net,sourceforge)/projects/bracil/.cooperativity 201410 oa_pdf/30/fe/1686.PMC4199365.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201410 oa_pdf/5e/8a/ijnrd-7-383.PMC4211916.pdf non_oads_urls
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201410 oa_pdf/bb/14/nst147.PMC4187272.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201410 oa_pdf/c0/ab/ppl0152-0316.PMC4260171.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201410 oa_pdf/c5/f2/gku813.PMC4191398.pdf oads_urls
http://trinityrnaseq.sourceforge.net net,sourceforge,trinityrnaseq)/ 201410 oa_pdf/c6/c6/main.PMC4213845.pdf oads_urls
http://mecab.sourceforge.net/ net,sourceforge,mecab)/ 201410 oa_pdf/d4/9a/srep06773.PMC4209381.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201410 oa_pdf/ec/0e/2090.PMC4180972.pdf oads_urls
http://sourceforge.net/projects/mireap/ net,sourceforge)/projects/mireap 201410 oa_pdf/fc/03/main.PMC4535834.pdf oads_urls
http://psn.sourceforge.net/ net,sourceforge,psn)/ 201105 oa_pdf/3b/6b/10637_2010_Article_9437.PMC3160557.pdf oads_urls
http://maxent.sourceforge.net/index.html net,sourceforge,maxent)/index.html 201105 oa_pdf/4b/df/amiajnl-2011-000150.PMC3168309.pdf non_oads_urls
http://sammate.sourceforge.net/ net,sourceforge,sammate)/ 201105 oa_pdf/6b/2d/gkr042.PMC3089486.pdf oads_urls
http://ratt.sourceforge.net/chab_berg.zip net,sourceforge,ratt)/chab_berg.zip 201105 oa_pdf/74/db/gkq1268.PMC3089447.pdf oads_urls
http://ratt.sourceforge.net/berg_berg.zip net,sourceforge,ratt)/berg_berg.zip 201105 oa_pdf/74/db/gkq1268.PMC3089447.pdf oads_urls
http://ratt.sourceforge.net net,sourceforge,ratt)/ 201105 oa_pdf/74/db/gkq1268.PMC3089447.pdf oads_urls
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201105 oa_pdf/8a/9d/jkms-26-665.PMC3082120.pdf oads_urls
http://pymol.sourceforge.net/ net,sourceforge,pymol)/ 201105 oa_pdf/c4/57/M110.004994.PMC3098589.pdf oads_urls
http://jmol.sourceforge.net net,sourceforge,jmol)/ 201502 oa_pdf/06/be/jove-96-52339.PMC4354622.pdf non_oads_urls
http://www.bio-bwa.sourceforge.net/ net,sourceforge,bio-bwa)/ 201502 oa_pdf/2f/fc/hgv20157.PMC4785547.pdf oads_urls
http://www.samtools.sourceforge.net/ net,sourceforge,samtools)/ 201502 oa_pdf/2f/fc/hgv20157.PMC4785547.pdf oads_urls
http://samtools.sourceforge.net net,sourceforge,samtools)/ 201502 oa_pdf/41/82/gim201489a.PMC4318970.pdf oads_urls
http://snpeff.sourceforge.net net,sourceforge,snpeff)/ 201502 oa_pdf/41/82/gim201489a.PMC4318970.pdf non_oads_urls
http://cupidtool.sourceforge.net/ net,sourceforge,cupidtool)/ 201502 oa_pdf/69/39/257.PMC4315299.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201502 oa_pdf/a2/c1/ccr30003-0110.PMC4352365.pdf oads_urls
http://resting-fmri.sourceforge.net/ net,sourceforge,resting-fmri)/ 201502 oa_pdf/b3/11/srep08215.PMC4314629.pdf oads_urls
https://sourceforge.net/ net,sourceforge)/ 201502 oa_pdf/bc/33/gim201480a.PMC4338802.pdf oads_urls
http://fastneutrino.sourceforge.net net,sourceforge,fastneutrino)/ 201502 oa_pdf/d9/f7/268.PMC4315300.pdf oads_urls
http://sourceforge.net/projects/tlex net,sourceforge)/projects/tlex 201502 oa_pdf/fc/2f/gku1250.PMC4344482.pdf oads_urls
https://sourceforge.net/projects/prokfunautoanno/ net,sourceforge)/projects/prokfunautoanno 201001 oa_pdf/14/45/gkp912.PMC2808947.pdf oads_urls
http://sourceforge.net/projects net,sourceforge)/projects 201001 oa_pdf/1d/08/gkp850.PMC2808925.pdf oads_urls
http://pymol.sourceforge.net/ net,sourceforge,pymol)/ 201001 oa_pdf/2c/8d/gkp1016.PMC2808914.pdf oads_urls
http://sourceforge.net/projects/europhenome/ net,sourceforge)/projects/europhenome 201001 oa_pdf/94/61/gkp1007.PMC2808931.pdf oads_urls
http://jmol.sourceforge.net net,sourceforge,jmol)/ 201001 oa_pdf/d4/ae/gkp980.PMC2808981.pdf oads_urls
http://sourceforge.net/projects/glean-gene net,sourceforge)/projects/glean-gene 201001 oa_pdf/f1/2c/gkp801.PMC2808975.pdf oads_urls
http://iipimage.sourceforge.net/ net,sourceforge,iipimage)/ 201001 oa_pdf/f5/83/gkp763.PMC2808994.pdf oads_urls
http://bio-bwa.sourceforge.net/ net,sourceforge,bio-bwa)/ 201406 oa_pdf/0e/48/srep05287.PMC4055941.pdf oads_urls
https://sourceforge.net/projects/pipasic/ net,sourceforge)/projects/pipasic 201406 oa_pdf/24/b5/btu267.PMC4058918.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201406 oa_pdf/3d/92/1028.PMC4032849.pdf oads_urls
http://www.eclipsetutorial.sourceforge.net net,sourceforge,eclipsetutorial)/ 201406 oa_pdf/54/43/hdy2013144a.PMC4023444.pdf oads_urls
http://www.sourceforge.net/p/mitsu-motif/ net,sourceforge)/p/mitsu-motif 201406 oa_pdf/67/5f/btu286.PMC4058950.pdf oads_urls
http://plotdigitizer.sourceforge.net/ net,sourceforge,plotdigitizer)/ 201406 oa_pdf/85/76/srep05402.PMC4066439.pdf oads_urls
http://plotdigitizer.sourceforge.net/ net,sourceforge,plotdigitizer)/ 201406 oa_pdf/85/76/srep05402.PMC4066439.pdf non_oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201406 oa_pdf/86/31/srep05460.PMC5381542.pdf oads_urls
http://sourceforge.net/projects/sashimi net,sourceforge)/projects/sashimi 201406 oa_pdf/95/f1/jah3-3-e000527.PMC4309042.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201406 oa_pdf/bc/69/msu104.PMC4032132.pdf oads_urls
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201406 oa_pdf/e1/78/ncomms5039.PMC4062040.pdf oads_urls
http://sourceforge.net/ net,sourceforge)/ 201304 oa_pdf/72/24/ncomms2681.PMC3644074.pdf oads_urls
http://sourceforge.net/projects/geneontology/ net,sourceforge)/projects/geneontology 201304 oa_pdf/82/f3/bat015.PMC3630803.pdf oads_urls
http://maq.sourceforge.net/ net,sourceforge,maq)/ 201304 oa_pdf/88/b6/gkt003.PMC3627563.pdf oads_urls
http://sourceforge.net/projects/spa-assembler/ net,sourceforge)/projects/spa-assembler 201304 oa_pdf/c1/17/gkt118.PMC3632116.pdf oads_urls
http://cfdr.sourceforge.net/ net,sourceforge,cfdr)/ 201304 oa_pdf/c4/53/bjc2013142a.PMC3668461.pdf non_oads_urls
http://ctrax.sourceforge.net/ net,sourceforge,ctrax)/ 201304 oa_pdf/cb/bb/ddt005.PMC3605831.pdf oads_urls
http://maq.sourceforge.net/ net,sourceforge,maq)/ 201304 oa_pdf/d0/31/ddt015.PMC3605834.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201304 oa_pdf/d3/e7/gkt126.PMC3627598.pdf non_oads_urls
http://sourceforge.net/projects/associationview/ net,sourceforge)/projects/associationview 200903 oa_pdf/23/e4/btp017.PMC2647839.pdf oads_urls
https://sourceforge.net/projects/ net,sourceforge)/projects 201611 oa_pdf/1c/9b/kepi-12-01-1260211.PMC5270635.pdf oads_urls
https://sourceforge.net/projects/amplimethpro net,sourceforge)/projects/amplimethpro 201611 oa_pdf/1c/9b/kepi-12-01-1260211.PMC5270635.pdf non_oads_urls
http://qwt.sourceforge.net net,sourceforge,qwt)/ 201611 oa_pdf/47/f3/QUA-116-1731.PMC5101850.pdf oads_urls
http://openbabel.sourceforge.net/wiki/ net,sourceforge,openbabel)/wiki 201611 oa_pdf/47/f3/QUA-116-1731.PMC5101850.pdf non_oads_urls
http://reclink.sourceforge.net/ net,sourceforge,reclink)/ 201611 oa_pdf/4d/3b/0036-4665-rimtsp-58-00078.PMC5096632.pdf oads_urls
http://minimpy.sourceforge.net/ net,sourceforge,minimpy)/ 201611 oa_pdf/74/40/bmjopen-2016-011646.PMC5178807.pdf non_oads_urls
http://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201611 oa_pdf/74/74/ColbyMCS001230.PMC5111001.pdf oads_urls
http://codonw.sourceforge.net/ net,sourceforge,codonw)/ 201611 oa_pdf/8b/22/evw239.PMC5203780.pdf oads_urls
http://transposonpsi.sourceforge.net net,sourceforge,transposonpsi)/ 201611 oa_pdf/93/97/evw230.PMC5203775.pdf oads_urls
http://psn.sourceforge.net net,sourceforge,psn)/ 201611 oa_pdf/aa/08/PRP2-4-e00270.PMC5226282.pdf oads_urls
http://breakdancer.sourceforge.net/ net,sourceforge,breakdancer)/ 201611 oa_pdf/ad/b0/jhg201686a.PMC5411491.pdf oads_urls
http://sourceforge.net/projects/pennseq.introduction net,sourceforge)/projects/pennseq.introduction 201611 oa_pdf/c9/53/ijn-11-5671.PMC5117895.pdf non_oads_urls
http://sourceforge.net/projects/excavator2tool/ net,sourceforge)/projects/excavator2tool 201611 oa_pdf/cb/7e/gkw695.PMC5175347.pdf oads_urls
http://sourceforge.net/projects/excavator2tool/ net,sourceforge)/projects/excavator2tool 201611 oa_pdf/cb/7e/gkw695.PMC5175347.pdf non_oads_urls
https://sourceforge.net/projects/strandseq-invertr/ net,sourceforge)/projects/strandseq-invertr 201611 oa_pdf/db/53/1575.PMC5088599.pdf oads_urls
http://digitizer.sourceforge.net net,sourceforge,digitizer)/ 201611 oa_pdf/f2/8c/ymj-57-1324.PMC5011262.pdf oads_urls
http://jtreeview.sourceforge.net/ net,sourceforge,jtreeview)/ 200811 oa_pdf/c2/ae/ddn235.PMC2566525.pdf oads_urls
http://proteowizard.sourceforge.net net,sourceforge,proteowizard)/ 200811 oa_pdf/d3/e1/btn323.PMC2732273.pdf oads_urls
http://sourceforge.net/projects/mrsfast/ net,sourceforge)/projects/mrsfast 201703 oa_pdf/06/72/i1552-5783-58-3-1577.PMC5361581.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201703 oa_pdf/1b/95/511.PMC5393065.pdf oads_urls
http://jtreeviewsourceforge.net/ net,jtreeviewsourceforge)/ 201703 oa_pdf/46/be/ijmm-39-03-0579.PMC5360351.pdf oads_urls
http://www.sourceforge.net/ net,sourceforge)/ 201703 oa_pdf/76/aa/evx032.PMC5381561.pdf oads_urls
http://sourceforge.net/ net,sourceforge)/ 201703 oa_pdf/7e/b1/427.PMC5340970.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201703 oa_pdf/81/65/67_16096.PMC5445965.pdf oads_urls
https://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 201703 oa_pdf/91/16/evx030.PMC5381539.pdf oads_urls
http://plotdigitizer.sourceforge.net net,sourceforge,plotdigitizer)/ 201703 oa_pdf/aa/ea/main.PMC5384299.pdf non_oads_urls
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 200807 oa_pdf/1e/50/gkn326.PMC2447749.pdf oads_urls
http://oscar3-chem.sourceforge.net net,sourceforge,oscar3-chem)/ 200807 oa_pdf/28/f5/btn181.PMC2718657.pdf oads_urls
http://oscar3-chem.sourceforge.net net,sourceforge,oscar3-chem)/ 200807 oa_pdf/28/f5/btn181.PMC2718657.pdf non_oads_urls
http://crfpp.sourceforge.net/.kuo net,sourceforge,crfpp)/.kuo 200807 oa_pdf/34/94/btn183.PMC2718659.pdf non_oads_urls
http://biocreative.sourceforge.net net,sourceforge,biocreative)/ 200807 oa_pdf/34/94/btn183.PMC2718659.pdf non_oads_urls
http://obo.cvs.sourceforge.net/obo/obo/ontology/phenotype/ net,sourceforge,cvs,obo)/obo/obo/ontology/phenotype 200807 oa_pdf/75/70/btn156.PMC2718634.pdf oads_urls
http://mged.sourceforge.net/ontologies/ net,sourceforge,mged)/ontologies 200807 oa_pdf/75/70/btn156.PMC2718634.pdf non_oads_urls
